applicant_id,application_date,age,gender,education_level,employment_type,marital_status,family_size,number_of_dependents,location_type,monthly_income_inr,spouse_income_inr,monthly_expenses_inr,monthly_savings_inr,monthly_utility_bills_inr,property_value_inr,vehicle_value_inr,total_investments_inr,outstanding_loan_amount_inr,loan_amount_applied_inr,years_current_employment,banking_relationship_years,monthly_business_revenue_inr,daily_mobile_hours,monthly_digital_transactions,avg_transaction_amount_inr,social_media_accounts_count,mobile_app_usage_intensity_score,digital_payment_adoption_score,utility_payment_regularity_score,location_stability_score,mobile_banking_usage_score,payment_reliability_score,financial_health_score,stability_index,timeliness_score,repayment_ability_score,loan_type,interest_rate,probability_of_default,consent_status,city,risk_category
C6604,2024-08-12,48,Male,High School,Salaried,Single,1,0,Tier2,25000,0,17419,5133,2594,0,48449,0,247931,1104356,27.7,14.2,0,3.7,40,1126,3,41,71,74,120,85,38,10,47,54,5,business loan,14.32,0.8913223423525323,Full Consent,Navsari,Very High Risk
C2265,2025-02-06,24,Female,High School,Salaried,Single,1,0,Tier2,63638,0,37416,25797,3812,0,304266,695808,110752,369174,26.1,6.0,0,3.2,30,3400,3,46,54,95,120,95,73,70,78,95,72,education loan,12.94,0.04955726793150513,Full Consent,Nadiad,Low Risk
B8068,2024-09-27,27,Male,Diploma,Salaried,Single,1,0,Tier2,25000,0,13476,10432,4805,0,0,85576,117021,355303,18.7,0.5,0,7.0,33,2186,2,58,78,76,120,95,53,16,33,49,37,personal loan,18.96,0.37011944067416785,Full Consent,Porbandar,Medium Risk
C2247,2024-10-22,44,Male,High School,Salaried,Married,3,1,Tier2,55658,37112,39330,15364,6853,0,0,0,325240,3382705,14.2,1.0,0,3.0,40,2171,3,64,77,80,120,95,16,10,8,16,5,business loan,15.5,0.92,Full Consent,Mehsana,Very High Risk
E9666,2025-01-11,23,Female,Graduate,Salaried,Single,1,0,Tier1,49875,0,41546,8012,1868,0,121637,0,107534,228350,25.2,3.1,0,7.4,64,2154,4,73,83,79,120,95,58,25,52,67,49,personal loan,18.5,0.14533688484411472,Full Consent,Jamnagar,Low Risk
F3612,2024-09-15,37,Male,High School,Salaried,Married,4,2,Tier2,25000,17741,18371,4678,30055,0,0,120088,116890,823939,26.3,19.0,0,5.4,49,956,3,57,74,82,120,95,67,42,77,77,30,auto loan,12.22,0.30426821911730123,Full Consent,Godhra,Medium Risk
F5673,2024-12-02,55,Female,Diploma,Self Employed,Single,1,0,Tier2,56650,0,51590,3857,5548,0,166476,0,505657,3027583,0.5,33.7,131955,2.8,10,8487,1,20,28,79,120,74,10,13,9,12,5,home loan,10.57,0.8740589018208855,Full Consent,Vapi,Very High Risk
A6481,2025-06-21,33,Female,Diploma,Self Employed,Single,1,0,Tier2,25000,0,21531,2486,3992,0,48632,0,107986,145907,20.8,15.0,58029,5.9,40,589,4,58,76,77,120,95,55,16,61,75,17,personal loan,18.12,0.2703778694412463,Full Consent,Veraval,Medium Risk
F4304,2025-07-11,34,Female,Diploma,Self Employed,Single,1,0,Tier2,34755,0,29394,2554,2334,0,79387,0,307800,1433759,24.9,0.5,94094,3.7,26,1824,4,44,47,52,120,95,19,10,18,13,5,business loan,16.03,0.92,Full Consent,Godhra,Very High Risk
C9094,2025-02-25,32,Male,High School,Salaried,Married,4,2,Metro,83631,58045,54847,27818,17096,2797171,185928,431538,585467,1713894,0.5,14.0,0,7.7,37,3068,2,59,67,85,120,95,20,76,53,60,42,personal loan,18.15,0.6190104284806905,Full Consent,Vadodara,High Risk
E2959,2024-08-14,40,Male,Diploma,Salaried,Single,1,0,Metro,54277,0,33170,20355,6445,0,0,403093,405831,1352773,25.3,22.0,0,6.3,37,3522,4,74,57,86,120,95,67,59,64,92,49,education loan,12.6,0.2638557540449254,Full Consent,Surat,Medium Risk
E8845,2024-11-05,22,Female,High School,Salaried,Single,1,0,Tier2,41211,0,31291,6215,1512,0,44205,121037,173720,234816,0.5,4.0,0,5.0,36,2388,5,71,72,78,87,95,22,31,13,33,18,personal loan,18.84,0.6847368962053948,Full Consent,Nadiad,Very High Risk
A2171,2024-09-02,55,Male,Diploma,Self Employed,Married,3,1,Tier2,62806,0,37038,24187,8355,0,136317,0,65892,74238,12.4,35.5,118812,4.0,14,11670,2,46,37,95,120,90,80,56,85,95,70,personal loan,17.9,0.07964756866853347,Full Consent,Vapi,Low Risk
B7764,2025-03-05,42,Male,Diploma,Salaried,Single,1,0,Tier1,40017,0,23439,13370,4116,0,0,0,134457,461564,27.9,24.0,0,3.8,29,4296,5,51,71,92,120,87,70,50,71,95,51,personal loan,17.52,0.1521555383349221,Full Consent,Jamnagar,Low Risk
C6335,2025-03-20,22,Male,Graduate,Self Employed,Married,2,0,Tier1,78503,49326,55322,19316,9523,0,366676,0,21130,70435,15.0,4.0,113288,7.0,55,3628,4,70,82,95,120,95,73,54,49,74,64,personal loan,17.93,0.09170809145000286,Full Consent,Surendranagar,Low Risk
B9027,2024-10-06,46,Male,Diploma,Salaried,Single,1,0,Tier2,30428,0,19217,10249,8383,0,0,0,184436,544428,8.2,28.0,0,5.4,32,880,2,40,73,91,120,79,83,53,72,95,50,home loan,10.38,0.15513530370912176,Full Consent,Veraval,Low Risk
F1895,2025-07-27,35,Female,Graduate,Self Employed,Married,4,2,Tier2,27455,8784,16360,10653,6403,0,0,0,60000,200000,15.1,17.0,70686,7.6,49,513,5,46,57,95,120,95,83,63,75,93,58,auto loan,12.12,0.01,Full Consent,Godhra,Low Risk
B5850,2025-04-22,29,Male,Diploma,Salaried,Married,5,3,Tier1,36804,0,24909,11475,24868,0,90026,0,282290,559513,23.1,11.0,0,6.0,37,1326,2,59,65,82,120,95,59,27,45,71,27,personal loan,18.74,0.4156769325633983,Full Consent,Rajkot,Medium Risk
F1445,2025-04-16,22,Male,Diploma,Self Employed,Single,1,0,Tier2,51610,0,27170,21026,5191,0,0,593998,286860,465738,29.7,0.5,139939,4.9,44,3384,5,58,69,77,120,95,43,40,48,48,47,credit card,30.54,0.5574205547700012,Full Consent,Morbi,High Risk
D8208,2024-08-01,49,Male,Diploma,Self Employed,Married,4,2,Metro,41565,0,24952,13810,21230,0,0,0,241421,577421,34.5,31.0,65754,4.1,26,4627,5,63,74,89,120,86,87,61,81,95,50,home loan,10.49,0.19895302052612107,Full Consent,Surat,Medium Risk
D5122,2025-06-20,44,Male,High School,Salaried,Single,1,0,Tier2,45950,0,32878,12780,3874,0,0,48928,386510,869696,28.0,24.8,0,5.2,27,3017,3,68,49,77,120,95,65,44,59,85,46,education loan,13.96,0.27689938177510354,Full Consent,Bharuch,Medium Risk
D6493,2025-06-01,44,Male,Diploma,Self Employed,Married,3,1,Tier2,63070,0,48179,14017,12457,2135389,0,536242,211915,6054720,20.6,26.0,168434,3.6,28,7206,2,49,66,95,120,95,25,19,54,40,5,home loan,10.23,0.7782785050837678,Full Consent,Palanpur,Very High Risk
A6944,2024-09-24,24,Male,Diploma,Self Employed,Married,5,3,Metro,78755,20948,48673,27790,16318,0,379279,0,32221,77669,24.5,6.0,189588,3.1,41,6157,4,54,60,95,120,95,76,59,48,89,66,personal loan,18.06,0.0584402502407368,Full Consent,Ahmedabad,Low Risk
D1483,2025-06-04,22,Female,Diploma,Salaried,Married,2,0,Tier2,30244,12533,19925,8625,7475,0,0,0,72190,240636,3.9,4.0,0,5.7,43,642,4,40,74,95,107,95,52,35,33,71,41,auto loan,10.57,0.10912938609030229,Full Consent,Vapi,Low Risk
E1468,2024-07-02,35,Male,High School,Self Employed,Married,3,1,Tier2,25000,0,18410,6431,11075,0,0,0,133468,464953,5.9,8.5,62428,5.9,40,1433,2,63,72,80,120,95,56,29,59,80,31,education loan,12.94,0.40309825125803767,Full Consent,Bharuch,Medium Risk
B7375,2024-06-27,55,Male,Graduate,Salaried,Married,4,2,Tier2,57704,36030,31160,24530,15801,0,0,617128,306550,363781,13.8,29.3,0,4.8,23,2967,1,27,53,95,120,77,80,87,90,95,75,gold loan,12.42,0.1375567085809476,Full Consent,Navsari,Low Risk
C9106,2024-09-07,33,Female,High School,Salaried,Single,1,0,Tier1,65560,0,43969,19957,4677,0,0,240141,361303,6293760,0.5,15.0,0,3.2,26,4190,4,68,47,95,120,95,10,10,5,5,5,home loan,9.48,0.92,Full Consent,Surendranagar,Very High Risk
F4514,2024-12-07,40,Female,Diploma,Self Employed,Single,1,0,Tier1,35076,0,24761,9923,5445,0,0,0,117855,1622753,23.2,22.0,52508,6.0,33,1683,4,61,56,95,120,95,57,32,65,66,25,home loan,10.6,0.40124656813981474,Full Consent,Bhavnagar,Medium Risk
C8390,2024-08-26,27,Female,High School,Self Employed,Single,1,0,Tier2,58614,0,48092,6905,6032,912894,0,0,600953,748110,33.4,9.0,147803,7.4,35,4524,4,60,55,64,120,95,53,68,70,93,44,education loan,12.42,0.46481367444428284,Full Consent,Bharuch,High Risk
D6577,2025-03-24,22,Female,Graduate,Salaried,Single,1,0,Tier2,61467,0,51050,8113,5478,815231,206996,0,347486,605367,16.2,4.0,0,12.0,62,3544,4,92,76,79,120,95,52,54,75,78,48,personal loan,17.27,0.26044295381353566,Full Consent,Godhra,Medium Risk
B3412,2025-05-14,30,Male,High School,Salaried,Single,1,0,Metro,75741,0,51081,21932,5844,0,210390,873595,516705,1636379,25.2,0.5,0,5.4,21,4803,2,53,65,76,120,95,42,48,48,59,60,personal loan,16.98,0.6486376505346368,Full Consent,Surat,High Risk
B1077,2024-09-03,39,Male,Graduate,Salaried,Married,2,0,Tier2,25000,0,20007,1043,5755,0,0,0,264641,885928,24.7,21.0,0,6.0,24,3195,2,40,54,70,120,95,38,10,51,65,5,education loan,11.64,0.6306165397561885,Full Consent,Navsari,High Risk
D1781,2024-11-03,30,Male,Diploma,Salaried,Single,1,0,Metro,74842,0,50968,21093,6080,0,0,889120,230330,767768,22.9,0.5,0,3.3,30,7719,3,62,60,83,120,95,60,59,60,72,68,personal loan,18.23,0.3261400668917591,Full Consent,Ahmedabad,Medium Risk
B4773,2024-08-21,55,Male,Diploma,Self Employed,Married,5,3,Tier2,31619,24348,20636,10407,7196,0,21805,0,306162,1323835,23.9,0.5,58871,2.8,17,5231,2,40,53,83,120,88,44,10,43,42,22,home loan,10.28,0.6672359852351888,Full Consent,Morbi,High Risk
F9729,2024-06-23,26,Female,Diploma,Salaried,Single,1,0,Tier2,68062,0,62524,4138,4093,0,272070,0,294552,549364,29.8,8.0,0,6.9,38,4870,4,66,50,70,120,95,52,30,58,68,40,personal loan,18.23,0.22353503792190685,Full Consent,Mehsana,Medium Risk
C7146,2024-12-02,44,Female,Diploma,Salaried,Married,4,2,Metro,59876,30217,55421,4237,17371,0,86595,296092,444107,2000000,25.6,11.9,0,7.3,35,5777,4,64,66,76,120,88,41,33,55,70,22,education loan,12.7,0.6196219116429361,Full Consent,Ahmedabad,High Risk
C2270,2024-08-26,40,Male,Graduate,Self Employed,Single,1,0,Tier2,52727,0,29874,21400,2864,1202482,0,0,316676,5061792,8.8,22.0,130705,7.7,24,2732,5,74,60,93,120,95,36,17,38,36,5,home loan,10.46,0.92,Full Consent,Valsad,Very High Risk
C2234,2024-12-02,55,Male,High School,Self Employed,Married,4,2,Tier2,37064,26988,23809,12026,16351,0,0,0,372834,3558144,6.4,34.8,80018,4.1,10,10109,1,35,48,85,120,83,10,10,19,11,5,home loan,10.42,0.9056816382764702,Full Consent,Anand,Very High Risk
C6874,2025-04-26,25,Male,High School,Salaried,Married,5,3,Metro,33381,0,22706,6862,34722,0,0,0,166119,285992,30.6,7.0,0,6.4,35,866,3,56,71,89,120,95,75,41,59,74,43,auto loan,12.32,0.18066723132866358,Full Consent,Ahmedabad,Medium Risk
E6507,2024-08-10,38,Male,Diploma,Self Employed,Married,2,0,Metro,52671,18184,43435,6981,918,0,0,345494,250636,835454,13.6,20.0,113460,7.3,26,2342,3,61,60,80,120,95,60,53,76,94,41,personal loan,17.27,0.4054640651035345,Full Consent,Ahmedabad,Medium Risk
F9816,2024-11-26,32,Male,Graduate,Self Employed,Single,1,0,Tier2,64050,0,40302,22252,2822,1322356,0,0,682962,4611600,20.5,0.5,142331,6.2,59,2238,6,93,78,71,120,95,10,10,29,5,5,business loan,15.08,0.9108175318637585,Full Consent,Veraval,Very High Risk
B8998,2025-03-07,50,Female,Graduate,Salaried,Married,5,3,Metro,91818,66171,56921,32607,23165,4255630,219322,1993316,756757,1672569,8.2,31.3,0,1.5,10,21445,3,54,55,83,120,95,53,89,90,95,67,business loan,14.47,0.24605146613011827,Full Consent,Vadodara,Medium Risk
D9682,2024-07-11,54,Female,Graduate,Self Employed,Married,2,0,Tier2,39296,30508,27912,10638,6235,0,0,0,244179,357426,14.8,0.5,83198,1.1,16,4271,2,44,57,69,120,80,45,12,37,60,28,personal loan,18.66,0.4551998078605024,Full Consent,Junagadh,High Risk
D5766,2025-07-08,30,Female,High School,Salaried,Married,4,2,Tier2,32120,0,25837,5138,16103,0,89308,111108,134969,1053168,0.5,12.0,0,6.7,30,3512,3,71,62,87,120,93,33,42,24,33,5,auto loan,10.83,0.5406125195374483,Full Consent,Valsad,High Risk
A4255,2025-01-11,22,Female,High School,Salaried,Single,1,0,Tier1,38879,0,26478,9859,4570,0,33992,0,60442,201476,24.1,4.0,0,6.3,34,3579,4,67,69,93,120,95,69,42,41,76,44,personal loan,18.33,0.2005135504282942,Full Consent,Jamnagar,Medium Risk
B3878,2025-06-26,32,Male,Diploma,Self Employed,Married,4,2,Tier1,57971,30579,44147,12747,8531,0,0,216507,554582,5565216,21.3,14.0,138169,5.9,29,3806,5,56,59,86,120,95,24,10,17,7,5,home loan,10.05,0.92,Full Consent,Rajkot,Very High Risk
D8147,2024-09-12,36,Male,Diploma,Self Employed,Single,1,0,Metro,40081,0,25469,14483,3068,0,89383,0,178555,186630,31.3,3.3,82717,4.7,36,2743,5,74,64,77,120,95,54,30,46,78,44,personal loan,16.68,0.26434203466421513,Full Consent,Gandhinagar,Medium Risk
A7368,2024-06-10,26,Female,Diploma,Salaried,Single,1,0,Tier2,43812,0,31965,11599,1879,0,0,0,298746,1036050,14.4,8.0,0,3.2,34,3861,5,74,60,82,120,95,65,31,52,63,34,education loan,12.16,0.3366989523667181,Full Consent,Valsad,Medium Risk
B3818,2025-02-24,22,Male,Diploma,Self Employed,Single,1,0,Tier2,25253,0,23571,1256,8356,0,0,0,26955,89851,26.0,4.0,61848,4.8,29,1077,2,54,72,77,120,95,60,24,52,69,31,credit card,30.99,0.17926302148846918,Full Consent,Patan,Low Risk
E8083,2025-01-02,47,Male,Diploma,Self Employed,Married,3,1,Tier2,58879,18840,48421,10179,12827,1207412,275145,0,93757,155729,23.3,29.0,153125,6.1,33,4372,5,56,76,82,120,95,74,83,90,95,65,personal loan,17.63,0.09347961858602621,Full Consent,Vapi,Low Risk
E3681,2024-12-23,45,Female,High School,Self Employed,Married,3,1,Tier2,41209,23100,31167,6365,15402,0,0,125477,244427,1730948,22.1,27.0,97888,6.1,22,2109,2,40,59,84,120,84,51,18,61,59,14,business loan,14.21,0.6253114931159268,Full Consent,Mehsana,High Risk
D8371,2025-06-09,22,Male,Graduate,Self Employed,Single,1,0,Tier2,81664,0,59557,20967,4395,1341294,293979,706808,213293,500000,27.8,4.0,138504,9.0,67,2947,7,91,89,79,120,95,65,69,68,92,74,credit card,30.7,0.2019643656514958,Full Consent,Bharuch,Medium Risk
F2911,2025-06-22,49,Male,Diploma,Self Employed,Married,3,1,Tier2,31502,25106,29218,24,12987,0,18545,128042,177310,922638,33.1,2.3,80082,5.9,29,2866,3,67,65,74,120,80,53,14,65,62,30,home loan,10.05,0.4467528097452032,Full Consent,Veraval,High Risk
F2948,2025-05-16,40,Male,Graduate,Salaried,Single,1,0,Tier2,72888,0,65309,5351,946,0,140510,340190,742827,6997248,31.0,14.8,0,7.3,32,4641,3,43,69,72,120,95,10,10,11,12,5,home loan,10.33,0.92,Full Consent,Valsad,Very High Risk
C8136,2024-06-28,23,Female,Diploma,Salaried,Single,1,0,Tier1,58783,0,39921,16900,6486,781604,112607,352190,459234,1427248,27.7,5.0,0,4.5,27,1868,5,72,65,67,120,95,41,53,76,76,50,personal loan,18.59,0.49454629387679294,Full Consent,Rajkot,High Risk
E6961,2024-09-13,39,Female,Diploma,Self Employed,Single,1,0,Tier1,39035,0,26527,8648,4353,0,0,0,230924,246771,33.5,21.0,58661,6.6,36,2054,4,53,62,90,120,93,67,37,70,88,37,education loan,12.59,0.04534555795353666,Full Consent,Bhavnagar,Low Risk
B3766,2024-08-21,27,Male,Graduate,Salaried,Single,1,0,Tier2,25000,0,15271,7508,5701,0,0,0,184149,900000,0.5,9.0,0,9.4,59,746,4,79,93,81,120,89,27,20,6,21,5,auto loan,11.72,0.7146202254281488,Full Consent,Navsari,Very High Risk
A8954,2025-03-07,32,Female,Graduate,Salaried,Single,1,0,Metro,32376,0,30988,0,4427,0,0,0,388112,1399946,21.6,14.0,0,7.4,52,1708,4,84,94,55,120,95,13,10,28,30,5,business loan,15.44,0.92,Full Consent,Vadodara,Very High Risk
B3741,2024-07-23,28,Female,High School,Self Employed,Married,3,1,Tier2,25000,7671,13331,8294,14225,0,0,15938,27612,90435,22.8,10.0,55788,6.9,42,1351,2,67,55,95,120,95,90,50,71,90,44,education loan,12.96,0.1187897024956574,Full Consent,Vapi,Low Risk
F8782,2024-10-01,45,Male,Diploma,Salaried,Single,1,0,Tier2,54956,0,46125,5404,5488,0,0,0,457277,1600574,23.6,20.1,0,4.1,43,1919,3,60,62,87,120,92,57,33,63,73,32,home loan,10.85,0.2819322813102607,Full Consent,Navsari,Medium Risk
B7435,2024-06-06,55,Female,Diploma,Salaried,Single,1,0,Tier2,79773,0,57620,21347,3325,3215828,171033,438908,107739,359130,27.5,35.3,0,1.5,13,13556,2,49,29,90,120,93,72,95,90,95,80,personal loan,18.9,0.04192948160496606,Full Consent,Navsari,Low Risk
B4374,2025-01-23,43,Female,Graduate,Self Employed,Married,3,1,Tier2,67751,0,46293,17496,16307,0,188185,0,296367,1500000,24.5,25.0,129805,7.6,24,8408,5,67,77,95,120,95,81,49,69,91,60,auto loan,11.59,0.06354676113830668,Full Consent,Mehsana,Low Risk
D9468,2024-08-12,22,Male,High School,Salaried,Single,1,0,Tier2,80748,0,59970,20169,1354,1015115,275561,350701,251123,461606,0.5,4.0,0,6.5,37,5543,4,69,75,85,111,95,27,71,37,50,56,education loan,12.21,0.3931283375837983,Full Consent,Vapi,Medium Risk
E7634,2025-02-06,32,Female,Diploma,Self Employed,Married,5,3,Metro,44310,27790,40776,2771,11568,0,0,0,300989,850499,32.0,0.5,89600,4.0,38,1572,3,69,77,60,120,95,37,10,32,43,24,business loan,15.29,0.6396454777119811,Full Consent,Ahmedabad,High Risk
E3946,2025-01-09,55,Female,High School,Salaried,Married,5,3,Tier2,25000,8135,15635,8038,8673,0,0,0,204852,1800000,29.8,34.1,0,3.8,10,7452,3,52,53,74,120,84,18,10,29,33,5,business loan,14.37,0.9001628396237615,Full Consent,Anand,Very High Risk
D6094,2024-08-21,40,Male,Diploma,Self Employed,Married,3,1,Tier2,58404,39674,32042,25807,9498,0,167040,0,185437,618126,0.5,21.6,81498,6.7,34,5136,5,67,73,94,120,88,50,59,36,60,45,auto loan,10.47,0.11664996654888016,Full Consent,Palanpur,Low Risk
B1800,2024-06-19,28,Male,Diploma,Self Employed,Married,3,1,Tier1,25000,0,19060,3113,1856,0,0,0,69522,96766,0.5,10.0,56680,4.9,22,3343,4,72,51,91,120,93,32,35,29,41,9,personal loan,18.48,0.31582535019881597,Full Consent,Jamnagar,Medium Risk
B7099,2025-03-09,32,Male,Diploma,Self Employed,Married,4,2,Metro,34061,21554,27604,4271,18555,0,0,0,239304,797682,32.7,14.0,64997,5.8,30,1091,4,65,78,81,120,95,70,41,56,65,36,auto loan,11.3,0.27445187167593665,Full Consent,Gandhinagar,Medium Risk
C2956,2024-06-12,24,Female,Graduate,Salaried,Single,1,0,Metro,25000,0,20145,4726,4169,0,0,0,137042,200000,0.5,6.0,0,7.1,56,734,5,92,76,85,104,91,28,24,18,28,9,auto loan,12.98,0.5100461312085267,Full Consent,Gandhinagar,High Risk
A9839,2025-01-18,32,Male,Diploma,Salaried,Married,3,1,Tier2,62843,0,53003,6228,10197,0,0,0,345449,6032928,25.1,14.0,0,6.3,38,3998,2,40,54,78,120,95,18,10,5,7,5,home loan,10.45,0.92,Full Consent,Porbandar,Very High Risk
E1765,2024-09-06,55,Female,Diploma,Salaried,Married,3,1,Tier2,53476,29924,39617,11926,8969,1980796,164935,208358,385100,5133696,0.5,36.1,0,3.9,20,6970,3,49,36,83,120,65,10,15,27,5,5,home loan,10.24,0.8752471145230418,Full Consent,Patan,Very High Risk
C7193,2025-03-02,22,Male,High School,Salaried,Single,1,0,Tier2,45378,0,38074,4486,5653,0,0,0,322588,1075296,22.7,4.0,0,6.9,38,3213,2,50,70,66,120,95,43,10,33,48,25,personal loan,19.43,0.7589902320415894,Full Consent,Godhra,Very High Risk
A3889,2024-06-03,29,Male,Diploma,Salaried,Single,1,0,Tier2,25000,0,16156,7355,3040,0,0,87339,118789,234015,24.8,0.5,0,7.8,48,1194,4,59,70,81,120,95,64,31,51,56,41,education loan,12.82,0.3912310611642463,Full Consent,Navsari,Medium Risk
E7299,2025-05-01,45,Male,Diploma,Salaried,Single,1,0,Metro,25000,0,13319,10739,5950,0,0,0,340156,1683464,17.4,27.0,0,7.5,32,1846,3,73,60,79,120,93,39,10,24,38,5,home loan,10.93,0.7943847848266818,Full Consent,Gandhinagar,Very High Risk
F8514,2024-06-18,33,Female,High School,Salaried,Married,4,2,Tier2,53436,31976,48757,4619,17248,0,138277,0,406450,630708,18.1,15.0,0,3.2,32,2516,2,56,71,69,120,95,57,39,45,78,37,education loan,11.88,0.42316080597707617,Full Consent,Morbi,High Risk
C8892,2024-06-07,22,Male,Graduate,Salaried,Single,1,0,Tier2,25000,0,20724,327,1782,0,15143,0,51330,141740,25.5,4.0,0,7.8,55,1500,5,75,92,77,120,95,66,27,50,75,33,education loan,12.43,0.15940337339494054,Full Consent,Anand,Low Risk
C1698,2025-01-26,22,Male,High School,Salaried,Married,4,2,Tier2,60192,38803,28820,29972,17585,806077,0,699368,384795,1399472,28.2,3.2,0,4.6,22,6909,5,61,47,92,120,95,70,83,86,75,82,auto loan,11.15,0.1847727285343262,Full Consent,Palanpur,Medium Risk
B7429,2025-03-15,38,Male,Diploma,Self Employed,Married,2,0,Tier2,25000,18397,15036,6090,4006,0,0,102341,195746,2400000,27.1,20.0,58355,5.4,37,1043,5,47,46,92,120,95,30,10,11,12,5,home loan,10.88,0.92,Full Consent,Valsad,Very High Risk
B4352,2025-03-08,43,Male,High School,Salaried,Single,1,0,Tier2,58320,0,36909,20995,4342,1811845,184092,494539,390005,5598720,27.8,25.0,0,4.6,35,3806,5,41,68,91,120,92,23,20,55,32,5,home loan,9.46,0.8275741018542719,Full Consent,Anand,Very High Risk
D6093,2025-03-05,26,Female,Graduate,Salaried,Single,1,0,Tier2,64641,0,45216,15501,4574,0,238944,0,232013,349796,0.5,0.5,0,10.4,44,2708,4,76,89,79,55,95,29,37,5,12,35,education loan,11.97,0.4562289388789787,Full Consent,Navsari,High Risk
A4699,2024-10-27,22,Female,Diploma,Salaried,Single,1,0,Tier2,36915,0,20006,14314,1800,0,99499,113938,35273,107633,11.6,4.0,0,7.6,26,4018,2,61,48,95,120,95,72,41,54,82,58,personal loan,16.88,0.0970486136117553,Full Consent,Patan,Low Risk
F9311,2025-04-24,38,Male,Diploma,Salaried,Married,3,1,Tier2,63209,0,42247,19313,10192,0,164048,375516,256713,818000,9.9,20.0,0,6.5,26,5394,2,55,69,88,120,95,85,72,81,95,69,home loan,9.56,0.10945600969998137,Full Consent,Morbi,Low Risk
F5715,2025-03-22,36,Female,Graduate,Salaried,Married,3,1,Tier2,25000,5430,11430,11037,27682,0,0,0,245282,382598,26.5,11.3,0,6.6,20,1561,3,48,56,75,120,95,48,17,51,75,24,personal loan,18.51,0.36352479878346783,Full Consent,Navsari,Medium Risk
F6717,2025-03-29,42,Female,High School,Self Employed,Married,5,3,Tier2,104360,75022,79764,24037,24634,3027041,745785,2085787,1061232,8000000,18.2,24.0,182727,6.3,33,7159,4,62,79,76,120,95,31,31,65,52,12,home loan,9.97,0.7712868884905858,Full Consent,Navsari,Very High Risk
A1253,2025-07-29,55,Female,Diploma,Self Employed,Married,3,1,Metro,65127,21580,44614,18911,13343,2465013,152476,0,646689,4689144,30.8,0.5,131050,3.7,10,18029,1,37,39,62,120,90,10,10,39,14,5,business loan,14.6,0.92,Full Consent,Ahmedabad,Very High Risk
C5302,2024-08-06,55,Female,Diploma,Salaried,Married,2,0,Tier2,37697,0,22430,12218,7360,0,0,0,242676,483506,16.6,32.5,0,2.0,10,4406,3,34,28,89,120,77,71,50,83,95,54,auto loan,11.18,0.10169304987934678,Full Consent,Valsad,Low Risk
A5064,2025-07-27,52,Male,High School,Salaried,Married,3,1,Tier2,53907,0,29710,21473,9494,2196706,81540,492084,476808,1142559,6.0,34.0,0,3.5,14,4898,3,22,31,88,120,86,68,83,90,95,64,home loan,10.19,0.06488784186833804,Full Consent,Valsad,Low Risk
A9837,2024-09-30,50,Male,Graduate,Self Employed,Married,5,3,Tier2,61199,0,48577,11741,24998,0,0,0,274599,915330,14.1,32.0,101709,4.8,10,16507,2,53,26,89,120,95,75,56,81,95,55,gold loan,12.59,0.12354890581153244,Full Consent,Mehsana,Low Risk
B3975,2024-09-17,22,Female,High School,Self Employed,Single,1,0,Tier2,80018,0,70074,8396,5365,903861,0,423301,219110,409721,29.3,4.0,137444,3.2,36,4045,2,68,66,73,120,95,54,74,75,92,69,personal loan,18.14,0.1786041439495837,Full Consent,Navsari,Low Risk
E8140,2025-05-07,28,Female,Diploma,Salaried,Married,4,2,Tier1,52371,23221,43689,6377,1905,0,210083,0,41558,133333,29.4,10.0,0,5.0,32,4377,3,71,46,88,120,95,73,48,66,78,45,personal loan,16.92,0.02040096315502904,Full Consent,Surendranagar,Low Risk
